tot_cnt,no,isu_cd,eng_cor_nm,std_ind_cd,ind_nm,lst_stk_vl,cpt,par_pr,iso_cd,Exchange
849,800,003530,H.I.S.C,116601,Activities Auxiliary to Financial Service Activities,"214,547,775","1,096,738,875,000","5,000",KRW,KOSPI
849,826,003010,HAEIN CORP,074605,Wholesale of Machinery Equipment and Supplies,"12,712,747","6,356,373,500",500,KRW,KOSPI
849,801,195870,HAESUNG DS,032602,Manufacture of Electronic Components,"17,000,000","85,000,000,000","5,000",KRW,KOSPI
849,775,014130,HAN EXPRESS,084903,Road Freight Transport,"12,000,000","6,000,000,000",500,KRW,KOSPI
849,717,086790,HANA FINANCIAL GR,116409,Other Financial Intermediation,"284,723,889","1,501,210,310,000","5,000",KRW,KOSPI
849,774,009420,HANALL BIOPHARMA,032102,Manufacture of Medicaments,"52,240,638","26,120,319,000",500,KRW,KOSPI
849,719,039130,HANATOUR SERVICE,147502,Activities of Travel Agencies and Tour Operators and Tourist Assistance Activities,"15,489,932","8,019,592,500",500,KRW,KOSPI
849,786,005110,HANCHANG,074605,Wholesale of Machinery Equipment and Supplies,"21,106,407","10,553,203,500",500,KRW,KOSPI
849,787,009460,HANCHANG PAPER,031701,"Manufacture of Pulp, Paper and Paperboard","59,667,486","29,833,743,000",500,KRW,KOSPI
849,752,002390,HANDOK,032102,Manufacture of Medicaments,"13,763,533","6,881,766,500",500,KRW,KOSPI
849,803,143210,HANDS CORPORATION,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"21,875,747","10,937,873,500",500,KRW,KOSPI
849,758,020000,HANDSOME,031401,"Manufacture of Sewn Wearing Apparel, Except Fur Apparel","22,437,747","12,315,000,000",500,KRW,KOSPI
849,779,003300,HANIL HOLDINGS,032303,"Manufacture of Cement, Lime and Plaster and Its Products","30,832,884","33,359,554,000","1,000",KRW,KOSPI
849,778,006390,HANIL HYUNDAI CEMENT,032303,"Manufacture of Cement, Lime and Plaster and Its Products","19,327,672","96,638,360,000","5,000",KRW,KOSPI
849,777,002220,HANIL IRON &amp; STL,032401,Manufacture of Basic Iron and Steel,"26,697,460","13,348,730,000",500,KRW,KOSPI
849,776,300720,HANILCMT,032303,"Manufacture of Cement, Lime and Plaster and Its Products","69,261,540","34,630,770,000",500,KRW,KOSPI
849,785,180640,HANJINKAL,116409,Other Financial Intermediation,"66,762,279","168,247,612,500","2,500",KRW,KOSPI
849,734,000240,HANKOOK &amp; COMPANY,116409,Other Financial Intermediation,"94,935,240","47,467,620,000",500,KRW,KOSPI
849,749,123690,HANKOOK COSMETICS,074604,Wholesale of Household Goods,"16,068,000","8,034,000,000",500,KRW,KOSPI
849,733,002960,HANKOOK SHELL OIL,031902,Manufacture of Refined Petroleum Products,"1,300,000","7,000,000,000","5,000",KRW,KOSPI
849,740,025890,HANKOOK STEEL,032902,Manufacture of Special-Purpose Machinery,"11,309,259","5,654,629,500",500,KRW,KOSPI
849,745,161390,HANKOOK TIRE &amp; TECHNOLOGY,032201,Manufacture of Rubber Products,"123,875,069","61,937,534,500",500,KRW,KOSPI
849,743,017960,HANKUK CARBON,032501,"Manufacture of Structural Metal Products, Tanks, Reservoirs and Steam Generators","51,908,452","25,954,226,000",500,KRW,KOSPI
849,754,042700,HANMI Semi,032902,Manufacture of Special-Purpose Machinery,"95,312,200","12,716,420,500",100,KRW,KOSPI
849,751,011500,HANNONG,032004,Manufacture of Other Chemical Products,"15,637,042","7,818,521,000",500,KRW,KOSPI
849,762,016450,HANSAE YES24 HOLDINGS,031401,"Manufacture of Sewn Wearing Apparel, Except Fur Apparel","40,000,000","20,000,000,000",500,KRW,KOSPI
849,761,069640,HANSAEMK,074704,"Retail Sale of Textiles, Clothing, Footwear and Leather Goods","44,806,502","22,403,251,000",500,KRW,KOSPI
849,770,004960,HANSHIN CONST,064101,Building Construction,"11,570,702","57,853,510,000","5,000",KRW,KOSPI
849,771,011700,HANSHIN MACH,032901,Manufacture of General Purpose Machinery,"32,446,151","16,223,075,500",500,KRW,KOSPI
849,768,004150,HANSOL HOLDINGS,116409,Other Financial Intermediation,"41,026,620","42,008,577,000","1,000",KRW,KOSPI
849,767,010420,HANSOL PNS,074607,Other Specialized Wholesale,"20,493,012","10,246,506,000",500,KRW,KOSPI
849,764,213500,HANSOLPAPER,031701,"Manufacture of Pulp, Paper and Paperboard","23,800,576","119,002,880,000","5,000",KRW,KOSPI
849,757,009240,HANSSEM,074604,Wholesale of Household Goods,"23,533,928","23,533,928,000","1,000",KRW,KOSPI
849,759,003680,HANSUNG ENT,031002,Processing and Preserving of Fishes and Edible Seaweeds,"6,209,515","31,047,575,000","5,000",KRW,KOSPI
849,789,000880,HANWHA,032004,Manufacture of Other Chemical Products,"74,958,735","471,815,880,000","5,000",KRW,KOSPI
849,797,012450,HANWHA AEROSPACE,033103,"Manufacture of Aircraft, Spacecraft and its Parts","51,563,401","270,317,005,000","5,000",KRW,KOSPI
849,790,452260,HANWHA GALLERIA,074701,Retail Sale in Non-Specialized Stores,"193,859,610","98,382,040,000",500,KRW,KOSPI
849,793,088350,HANWHA LIFE,116501,Insurance,"868,530,000","4,342,650,000,000","5,000",KRW,KOSPI
849,795,009830,HANWHA SOLUTIONS,032001,Manufacture of Basic Chemicals,"171,892,536","888,568,910,000","5,000",KRW,KOSPI
849,796,272210,HANWHA SYSTEMS,032602,Manufacture of Electronic Components,"188,919,389","944,596,945,000","5,000",KRW,KOSPI
849,772,001750,HANYANG SECU,116601,Activities Auxiliary to Financial Service Activities,"12,728,534","66,267,670,000","5,000",KRW,KOSPI
849,42,267250,HD HYUNDAI,116409,Other Financial Intermediation,"78,993,085","81,433,085,000","1,000",KRW,KOSPI
849,43,267270,HD HYUNDAI CE,032901,Manufacture of General Purpose Machinery,"17,357,613","93,976,495,000","5,000",KRW,KOSPI
849,49,267260,HD HYUNDAI ELECTRIC,032801,"Manufacture of Electric Motors, Generators and Transforming, Distributing and Controlling Apparatus of Electricity","36,047,135","180,235,675,000","5,000",KRW,KOSPI
849,47,322000,HD HYUNDAI ENERGY SOLUTIONS,032601,Manufacture of Semiconductor,"11,200,000","56,000,000,000","5,000",KRW,KOSPI
849,50,329180,HD HYUNDAI HEAVY INDUSTRIES,033101,Building of Ships and Boats,"88,773,116","443,865,580,000","5,000",KRW,KOSPI
849,46,010620,HD HYUNDAI MIPO,033101,Building of Ships and Boats,"39,942,149","199,710,745,000","5,000",KRW,KOSPI
849,48,042670,HD Hyundai Infracore,032902,Manufacture of Special-Purpose Machinery,"188,851,238","199,538,618,000","1,000",KRW,KOSPI
849,45,071970,HD-Hyundai Marine Engine,032901,Manufacture of General Purpose Machinery,"33,921,495","84,803,737,500","2,500",KRW,KOSPI
849,37,012630,HDC HOLDINGS,116409,Other Financial Intermediation,"59,741,721","298,708,605,000","5,000",KRW,KOSPI
849,38,039570,HDC LABS,064203,Electrical and Communication Works,"25,957,601","12,978,800,500",500,KRW,KOSPI
849,40,294870,HDC-OP,064101,Building Construction,"65,907,330","329,536,650,000","5,000",KRW,KOSPI
849,39,089470,HDCHEP,032004,Manufacture of Other Chemical Products,"31,900,000","17,200,000,000",500,KRW,KOSPI
849,44,443060,HDHMS,137201,"Architectural, Engineering and Related Technical Services","44,829,210","22,414,605,000",500,KRW,KOSPI
849,41,009540,HDKSOE,116409,Other Financial Intermediation,"70,773,116","353,865,580,000","5,000",KRW,KOSPI
849,849,003280,HEUNG-A SHIPPING,085001,Sea and Coastal Water Transport,"240,424,899","120,212,449,500",500,KRW,KOSPI
849,784,003480,HHIC HOLDINGS,043502,"Manufacture of Gas, Distribution of Gaseous Fuel Through Mains","29,529,812","155,149,060,000","5,000",KRW,KOSPI
849,721,071090,HISTEEL,032401,Manufacture of Basic Iron and Steel,"20,191,471","10,095,735,500",500,KRW,KOSPI
849,722,000080,HITE JINRO,031101,Manufacture of  Alcoholic Beverages,"70,133,611","368,818,745,000","5,000",KRW,KOSPI
849,723,000140,HITEJINRO HOLDINGS,116409,Other Financial Intermediation,"23,206,765","118,387,875,000","5,000",KRW,KOSPI
849,783,002320,HJLC,084903,Road Freight Transport,"15,235,010","76,175,050,000","5,000",KRW,KOSPI
849,51,097230,HJSC,064102,Heavy Construction,"83,274,281","416,371,405,000","5,000",KRW,KOSPI
849,750,003350,HKCManufacture,032004,Manufacture of Other Chemical Products,"4,532,000","2,266,000,000",500,KRW,KOSPI
849,52,014790,HL D&amp;I,064102,Heavy Construction,"37,858,601","194,374,710,000","5,000",KRW,KOSPI
849,55,060980,HL Holdings,116409,Other Financial Intermediation,"9,213,477","55,086,180,000","5,000",KRW,KOSPI
849,54,204320,HL MANDO,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"46,957,120","46,957,120,000","1,000",KRW,KOSPI
849,53,003580,HLB GLOBAL,074701,Retail Sale in Non-Specialized Stores,"50,316,578","25,158,289,000",500,KRW,KOSPI
849,56,011200,HMM,085001,Sea and Coastal Water Transport,"1,025,039,496","5,125,197,480,000","5,000",KRW,KOSPI
849,819,001500,HMSEC,116601,Activities Auxiliary to Financial Service Activities,"61,833,044","309,165,220,000","5,000",KRW,KOSPI
849,836,000850,HMT,032902,Manufacture of Special-Purpose Machinery,"2,200,000","11,000,000,000","5,000",KRW,KOSPI
849,57,035000,HS Ad,137103,Advertising,"16,567,409","17,571,493,000","1,000",KRW,KOSPI
849,832,013520,HS Corp,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"50,051,252","25,025,626,000",500,KRW,KOSPI
849,58,002460,HS HWASUNG,064101,Building Construction,"10,150,000","62,254,000,000","5,000",KRW,KOSPI
849,60,298050,HS HYOSUNG ADVANCED,032005,Manufacture of Man-Made Fibers,"4,479,948","22,399,740,000","5,000",KRW,KOSPI
849,831,006060,HS IND,074608,Wholesale of Non-Specialized Goods,"55,320,000","27,660,000,000",500,KRW,KOSPI
849,829,378850,HS R&amp;A,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"18,993,623","9,496,811,500",500,KRW,KOSPI
849,59,487570,HSHYOSUNG,116409,Other Financial Intermediation,"3,725,927","18,629,635,000","5,000",KRW,KOSPI
849,828,008770,HTL SHILLA,074708,Retail Sale in Other Specialized Stores,"39,248,121","200,000,000,000","5,000",KRW,KOSPI
849,845,005870,HUNEED,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"14,116,015","70,580,075,000","5,000",KRW,KOSPI
849,847,005010,HUSTEEL,032401,Manufacture of Basic Iron and Steel,"56,188,075","56,188,075,000","1,000",KRW,KOSPI
849,846,079980,HUVIS,032005,Manufacture of Man-Made Fibers,"34,500,000","172,500,000,000","5,000",KRW,KOSPI
849,835,010660,HWACHEON,032902,Manufacture of Special-Purpose Machinery,"22,000,000","11,000,000,000",500,KRW,KOSPI
849,830,241590,HWASEUNG ENTERPRISE,031502,Manufacture of Footwear and Parts of Footwear,"60,589,276","30,294,638,000",500,KRW,KOSPI
849,833,010690,HWASHIN,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"34,920,410","17,460,205,000",500,KRW,KOSPI
849,720,352820,HYBE,105902,Audio Publishing and Original Master Recordings,"41,652,097","20,826,048,500",500,KRW,KOSPI
849,839,004800,HYOSUNG,116409,Other Financial Intermediation,"16,740,407","86,725,490,000","5,000",KRW,KOSPI
849,840,094280,HYOSUNG ITX,147509,Other Business Support Services,"11,558,200","5,779,100,000",500,KRW,KOSPI
849,814,307950,HYUNDAI AUTOEVER,105802,Software Development and Supply,"27,423,982","13,711,991,000",500,KRW,KOSPI
849,811,004560,HYUNDAI BNG STEEL,032401,Manufacture of Basic Iron and Steel,"15,078,811","75,394,055,000","5,000",KRW,KOSPI
849,820,011760,HYUNDAI CORP,074608,Wholesale of Non-Specialized Goods,"13,228,966","66,144,830,000","5,000",KRW,KOSPI
849,821,227840,HYUNDAI CORPORATION HOLDINGS,074603,"Wholesale of Food, Beverages and Tobaccos","9,100,836","45,504,180,000","5,000",KRW,KOSPI
849,810,069960,HYUNDAI DEPARTMENT,074701,Retail Sale in Non-Specialized Stores,"22,628,813","117,012,205,000","5,000",KRW,KOSPI
849,813,017800,HYUNDAI ELEVATOR,032901,Manufacture of General Purpose Machinery,"39,092,385","212,235,955,000","5,000",KRW,KOSPI
849,804,000720,HYUNDAI ENG &amp; CONST,064102,Heavy Construction,"111,355,765","562,052,290,000","5,000",KRW,KOSPI
849,818,005440,HYUNDAI G.F. HOLDINGS,116409,Other Financial Intermediation,"155,904,301","78,845,933,500",500,KRW,KOSPI
849,806,086280,HYUNDAI GLOVIS,085209,Other Services Allied to Transport Agency,"75,000,000","37,500,000,000",500,KRW,KOSPI
849,808,079430,HYUNDAI LIVART,033201,Manufacture of Furniture,"20,535,282","20,535,282,000","1,000",KRW,KOSPI
849,809,012330,HYUNDAI MOBIS,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"91,795,094","490,969,315,000","5,000",KRW,KOSPI
849,816,005380,HYUNDAI MTR,033001,Manufacture of Motor Vehicles and Engines for Motor Vehicles,"204,757,766","1,488,993,125,000","5,000",KRW,KOSPI
849,812,004310,HYUNDAI PHARM,032102,Manufacture of Medicaments,"32,000,000","16,000,000,000",500,KRW,KOSPI
849,807,064350,HYUNDAI ROTEM,033102,Manufacture of Railway and Tramway Locomotives and Rolling Stock,"109,142,293","545,711,465,000","5,000",KRW,KOSPI
849,817,004020,HYUNDAI STEEL,032401,Manufacture of Basic Iron and Steel,"133,445,785","667,228,925,000","5,000",KRW,KOSPI
849,815,011210,HYUNDAI WIA,033003,Manufacture of Parts and Accessories for Motor Vehicles(New Products),"27,195,083","135,975,415,000","5,000",KRW,KOSPI
849,805,453340,HYUNDAIGREENFOOD,074701,Retail Sale in Non-Specialized Stores,"32,819,346","16,940,457,000",500,KRW,KOSPI
849,824,057050,HYUNDAIHOMESHOP,074709,Retail Sale not in Stores,"12,000,000","60,000,000,000","5,000",KRW,KOSPI
849,823,001450,HYUNDAIMAR&amp;FIREINS,116501,Insurance,"89,400,000","44,700,000,000",500,KRW,KOSPI
849,825,093240,HYUNGJI ELITE,031401,"Manufacture of Sewn Wearing Apparel, Except Fur Apparel","38,390,259","19,195,129,500",500,KRW,KOSPI
849,802,101530,Haitai Confectionery,031008,Manufacture of Other Food Products,"29,116,822","14,558,411,000",500,KRW,KOSPI
849,718,293480,Hana Pharm,032102,Manufacture of Medicaments,"17,772,946","8,886,473,000",500,KRW,KOSPI
849,765,014680,Hanchem,032001,Manufacture of Basic Chemicals,"11,335,195","56,675,975,000","5,000",KRW,KOSPI
849,788,372910,Hancom Lifecare,032701,Manufacture of Medical Appliances and Instruments,"27,674,406","5,534,881,200",200,KRW,KOSPI
849,738,027970,Hankuk Paper,031701,"Manufacture of Pulp, Paper and Paperboard","190,178,237","190,178,237,000","1,000",KRW,KOSPI
849,755,008930,Hanmi Science,116409,Other Financial Intermediation,"68,391,550","34,978,470,000",500,KRW,KOSPI
849,753,053690,HanmiGlobal,137201,"Architectural, Engineering and Related Technical Services","10,957,550","5,478,775,000",500,KRW,KOSPI
849,756,128940,HanmiPharm,032102,Manufacture of Medicaments,"12,810,991","32,027,477,500","2,500",KRW,KOSPI
849,773,018880,Hanon Systems,032901,Manufacture of General Purpose Machinery,"678,762,552","67,876,255,200",100,KRW,KOSPI
849,760,105630,Hansae,031401,"Manufacture of Sewn Wearing Apparel, Except Fur Apparel","40,000,000","20,000,000,000",500,KRW,KOSPI
849,763,009180,Hansol Logistics,085209,Other Services Allied to Transport Agency,"28,155,825","14,680,141,000",500,KRW,KOSPI
849,766,004710,Hansol Technics,032602,Manufacture of Electronic Components,"32,109,878","160,549,390,000","5,000",KRW,KOSPI
849,798,082740,Hanwha Engine,032901,Manufacture of General Purpose Machinery,"83,447,142","83,447,142,000","1,000",KRW,KOSPI
849,794,000370,Hanwha General Ins,116501,Insurance,"116,738,915","583,694,575,000","5,000",KRW,KOSPI
849,799,042660,Hanwha Ocean,033101,Building of Ships and Boats,"306,413,394","1,537,066,970,000","5,000",KRW,KOSPI
849,791,451800,Hanwha REIT,126801,Real Estate Activities with Own or Leased Property,"179,600,000","89,800,000,000",500,KRW,KOSPI
849,792,489790,Hanwha Vision,032604,Manufacture of Telecommunication and Broadcasting Apparatuses,"50,488,390","25,244,195,000",500,KRW,KOSPI
849,848,000540,Heungkuk F&amp;M Ins,116501,Insurance,"64,242,645","325,053,225,000","5,000",KRW,KOSPI
849,827,111110,Hojeon,031401,"Manufacture of Sewn Wearing Apparel, Except Fur Apparel","9,376,000","5,532,872,000",500,KRW,KOSPI
849,769,025750,HomeDeco,031601,Sawmilling and Planing of Wood,"80,565,149","83,765,149,000","1,000",KRW,KOSPI
849,838,032560,HwangKum S&amp;T,032402,Manufacture of Basic Precious and Non-ferrous Metals,"17,000,000","8,500,000,000",500,KRW,KOSPI
849,843,298000,Hyosung Chemical,032001,Manufacture of Basic Chemicals,"3,791,811","18,959,055,000","5,000",KRW,KOSPI
849,841,298040,Hyosung Heavy,032801,"Manufacture of Electric Motors, Generators and Transforming, Distributing and Controlling Apparatus of Electricity","9,324,548","46,622,740,000","5,000",KRW,KOSPI
849,842,298020,Hyosung TNC,032005,Manufacture of Man-Made Fibers,"4,327,682","21,638,410,000","5,000",KRW,KOSPI
849,822,126560,Hyundai Futurenet,106102,Telecommunications,"110,202,945","55,101,472,500",500,KRW,KOSPI
849,197,024110,IBK,116401,Banking and Savings Institutions,"797,425,869","3,987,129,345,000","5,000",KRW,KOSPI
849,579,350520,IGIS RESIDENCE,126801,Real Estate Activities with Own or Leased Property,"36,866,202","36,866,202,000","1,000",KRW,KOSPI
849,580,334890,IGIS Value REIT,126801,Real Estate Activities with Own or Leased Property,"51,443,469","51,443,469,000","1,000",KRW,KOSPI
849,492,003560,IHQ,105901,"Motion Picture, Video, Broadcasting Programmes Production and Distribution","7,083,730","3,541,865,000",500,KRW,KOSPI
849,589,249420,IL DONG PHARM,032102,Manufacture of Medicaments,"31,638,252","31,638,252,000","1,000",KRW,KOSPI
849,590,000230,ILDONG HOLDINGS,032102,Manufacture of Medicaments,"11,540,400","11,540,400,000","1,000",KRW,KOSPI
849,596,008500,ILJEONG IND,031303,Manufacture of  Knitted and Crocheted Fabric,"1,200,000","6,000,000,000","5,000",KRW,KOSPI
849,597,081000,ILJIN DIAMOND,032004,Manufacture of Other Chemical Products,"14,202,975","14,202,975,000","1,000",KRW,KOSPI
849,598,020760,ILJIN DISPLAY,032601,Manufacture of Semiconductor,"51,513,741","25,756,870,500",500,KRW,KOSPI
849,599,103590,ILJIN ELECTRIC,032803,Manufacture of Electric Lamps and Bulbs,"47,685,390","47,685,390,000","1,000",KRW,KOSPI
849,601,015860,ILJIN HOLDINGS,116409,Other Financial Intermediation,"49,347,483","49,852,615,000","1,000",KRW,KOSPI
849,600,271940,ILJIN HYSOLUS,033109,Manufacture of Other Transport Equipment,"36,313,190","18,156,595,000",500,KRW,KOSPI
849,593,003200,ILSHIN SPNG,031301,Spinning of Textiles and Processing of Threads and Yarns,"22,960,000","12,000,000,000",500,KRW,KOSPI
849,594,007110,ILSHIN STONE,074606,"Wholesale of Construction Materials, Hardware and Heating and Air Conditioning Equipment","77,456,610","38,728,305,000",500,KRW,KOSPI
849,591,013360,ILSUNG CONST,064102,Heavy Construction,"54,024,880","27,012,440,000",500,KRW,KOSPI
849,592,003120,ILSUNG IS,032102,Manufacture of Medicaments,"13,300,000","13,300,000,000","1,000",KRW,KOSPI
849,595,007570,ILYANG PHARM,032102,Manufacture of Medicaments,"19,085,664","48,826,860,000","2,500",KRW,KOSPI
849,490,122900,IMARKETKOREA,074608,Wholesale of Non-Specialized Goods,"33,428,840","18,166,670,000",500,KRW,KOSPI
849,583,101140,INBIOGEN,074605,Wholesale of Machinery Equipment and Supplies,"10,044,216","5,022,108,000",500,KRW,KOSPI
